name,type,typecode,address,pname,cityname,adname,gcj02_lon,gcj02_lat,wgs84_lon,wgs84_lat
康乐中心游泳馆,体育休闲服务;运动场馆;游泳馆,80110,友谊路新绎七修酒店A座,河北省,廊坊市,广阳区,116.757935,39.570282,116.751891,39.56909964
防灾科技学院游泳馆,体育休闲服务;运动场馆;游泳馆,80110,燕郊经济开发区学院街465号,河北省,廊坊市,三河市,116.800344,39.956832,116.7942858,39.95564598
潮白人家北区-篮球场,体育休闲服务;运动场馆;篮球场馆,80104,潮白人家北区内,河北省,廊坊市,三河市,116.792729,39.953695,116.7866602,39.95249769
优田游泳健会所身(潮白店),体育休闲服务;运动场馆;游泳馆,80110,学院大街潮白星光公馆小区内(物业西30米),河北省,廊坊市,三河市,116.7908,39.953785,116.7847287,39.95258502
零极国际7人制足球场,体育休闲服务;运动场馆;足球场,80105,海油大街京师阳光幼儿园,河北省,廊坊市,三河市,116.798373,39.95961,116.7923114,39.95842079
锐构体育馆,体育休闲服务;运动场馆;综合体育馆,80101,国展全民运动中心(玉泉路西),河北省,廊坊市,广阳区,116.755266,39.56705,116.7492229,39.56586788
燕赵球堂,体育休闲服务;运动场馆;篮球场馆,80104,燕灵路京师阳光幼儿园西北侧约30米,河北省,廊坊市,三河市,116.797939,39.959641,116.7918768,39.95845113
迪卡侬篮球场,体育休闲服务;运动场馆;篮球场馆,80104,燕顺路,河北省,廊坊市,三河市,116.784468,39.952822,116.7783894,39.95161399
涂克体育中心,体育休闲服务;运动场馆;综合体育馆,80101,拥军路40号,河北省,廊坊市,三河市,116.80656,39.969505,116.8005103,39.96832868
孙明明篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,燕郊樊村拥军路40号,河北省,廊坊市,三河市,116.805693,39.969015,116.7996419,39.96783723
燕友乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,燕郊开发区拥军路40号燕友乒乓球俱乐部,河北省,廊坊市,三河市,116.804694,39.968634,116.7986413,39.96745458
新速轮滑运动馆,体育休闲服务;运动场馆;综合体育馆,80101,拥军路40号涂克体育运动中心,河北省,廊坊市,三河市,116.805217,39.969309,116.7991651,39.96813042
聚动力冰上运动中心,体育休闲服务;运动场馆;溜冰场,80107,燕郊开发区(水厂东路西侧、凯邦光纤公司用地南侧盟多地板公司1号1-103号)拥军路40号涂克体育运动中心内,河北省,廊坊市,三河市,116.805164,39.969502,116.7991119,39.96832333
万奥少儿体能综合运动馆,体育休闲服务;运动场馆;综合体育馆,80101,燕郊理想新城底商s7-105燕岭路小学北300米,河北省,廊坊市,三河市,116.795776,39.964095,116.7897101,39.96290169
狼牙格斗,体育休闲服务;运动场馆;综合体育馆,80101,燕郊开发区,河北省,廊坊市,三河市,116.786909,39.95892,116.7808323,39.95771472
鑫乐汇游泳健身会所,体育休闲服务;运动场馆;游泳馆,80110,燕灵路鑫乐汇广场B座地下一层,河北省,廊坊市,三河市,116.799551,39.969213,116.79349,39.96802524
鸣人篮球羽毛球馆,体育休闲服务;运动场馆;综合体育馆,80101,燕郊欧伏路2号华隆工业园鸣人篮球馆羽毛球馆,河北省,廊坊市,三河市,116.806323,39.974442,116.8002723,39.97326508
金桥体育馆,体育休闲服务;运动场馆;综合体育馆,80101,燕郊镇东外环东,河北省,廊坊市,三河市,116.847711,39.921252,116.8417427,39.92015248
乐事体育(1号综合馆),体育休闲服务;运动场馆;综合体育馆,80101,泃阳镇大闫各庄村,河北省,廊坊市,三河市,117.054317,39.990217,117.0478574,39.98883692
大威游泳健身会所,体育休闲服务;运动场馆;游泳馆,80110,大厂渔具城对面,河北省,廊坊市,大厂回族自治县,116.89169,39.9506,116.88576,39.94955055
三河市第九中学-体育馆,体育休闲服务;运动场馆;综合体育馆,80101,贤人西大街三河市第九中学,河北省,廊坊市,三河市,117.044744,39.993113,117.0383157,39.99175276
蒲公英体育馆,体育休闲服务;运动场馆;综合体育馆,80101,泃阳镇三河市第九中学红绿灯北100米路东,河北省,廊坊市,三河市,117.049169,39.99504,117.0427253,39.99367005
动力健身游泳休闲会所,体育休闲服务;运动场馆;游泳馆,80110,紫竹湾二期底商10号,河北省,廊坊市,三河市,117.061796,39.99706,117.0553139,39.99566643
小马朗朗儿童运动成长中心,体育休闲服务;运动场馆;综合体育馆,80101,燕郊镇天洋城四代,河北省,廊坊市,三河市,116.824329,39.916537,116.8183183,39.91539484
博康游泳健身(燕郊旗舰店),体育休闲服务;运动场馆;游泳馆,80110,迎宾路燕京总部基地东区服务产业园A1楼负一层,河北省,廊坊市,三河市,116.819742,39.915312,116.8137227,39.91416137
飞扬篮球训练馆,体育休闲服务;运动场馆;篮球场馆,80104,迎宾路燕京总部基地A1,河北省,廊坊市,三河市,116.819833,39.915444,116.8138139,39.91429353
家和游泳健身,体育休闲服务;运动场馆;游泳馆,80110,京榆大街1384号家和商务酒店院内,河北省,廊坊市,三河市,116.837579,39.945002,116.8315897,39.94388339
家和恒越游泳健身,体育休闲服务;运动场馆;游泳馆,80110,燕郊镇小胡庄京榆路1384号,河北省,廊坊市,三河市,116.837753,39.94532,116.831764,39.9442017
程峰汽车会馆威纳少儿足球俱乐部,体育休闲服务;运动场馆;足球场,80105,"隆达路与学院街交汇处,福成五期物业对面",河北省,廊坊市,三河市,116.846009,39.954639,116.8400337,39.95353516
星淳篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,东一路与学院大街交叉口西南50米,河北省,廊坊市,三河市,116.845597,39.955004,116.8396209,39.95389943
燕郊汇友足球公园,体育休闲服务;运动场馆;足球场,80105,燕郊经济技术开发区福成路与学院街交汇路口北100米,河北省,廊坊市,三河市,116.848659,39.957234,116.8426878,39.95613464
伯尼足球,体育休闲服务;运动场馆;足球场|科教文化服务;培训机构;培训机构,080105|141400,燕郊开发区福成路,河北省,廊坊市,三河市,116.848873,39.957714,116.8429021,39.95661499
盛德搏击,体育休闲服务;运动场馆;综合体育馆,80101,燕郊润旭商城坐直梯上五层出电梯右前方,河北省,廊坊市,三河市,116.837189,39.956528,116.8311976,39.95540821
振洋游泳馆,体育休闲服务;运动场馆;综合体育馆,80101,燕郊开发区迎宾路风尚国际小区南侧综合楼一层01号,河北省,廊坊市,三河市,116.812176,39.940705,116.8061397,39.93953959
箭石游泳馆,体育休闲服务;运动场馆;游泳馆,80110,金光道五福街(金果实幼儿园旁),河北省,廊坊市,广阳区,116.718003,39.520096,116.7120065,39.5189464
泳跃游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,广阳天祥文体活动广场,河北省,廊坊市,广阳区,116.744115,39.495645,116.7380862,39.49448456
泳跃游泳馆,体育休闲服务;运动场馆;游泳馆,80110,彭庄村西口天祥文体活动广场院内泳跃游泳馆,河北省,廊坊市,广阳区,116.744047,39.495626,116.7380183,39.49446558
天祥体育馆游泳馆,体育休闲服务;运动场馆;游泳馆,80110,北旺乡枣林路廊坊天祥文体活动广场内,河北省,廊坊市,广阳区,116.744047,39.495626,116.7380183,39.49446558
天祥文体活动广场,体育休闲服务;运动场馆;综合体育馆|体育休闲服务;休闲场所;水上活动中心,080101|080505,彭庄村西口,河北省,廊坊市,广阳区,116.744102,39.495149,116.7380733,39.49398872
冠威游泳馆,体育休闲服务;运动场馆;游泳馆,80110,解放道街道新华路新华广场小区5号楼3单元1层10号(原乐康游泳馆),河北省,廊坊市,广阳区,116.708481,39.525027,116.7025037,39.5238882
永佳篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,新世纪步行街第五大街,河北省,廊坊市,广阳区,116.699007,39.532932,116.6930513,39.53180538
廊坊宾馆游泳馆,体育休闲服务;运动场馆;游泳馆,80110,解放道118号廊坊宾馆,河北省,廊坊市,广阳区,116.714481,39.516666,116.7084919,39.51552172
篮鲸运动中心,体育休闲服务;运动场馆;综合体育馆,80101,金星道新开路7号,河北省,廊坊市,广阳区,116.72323,39.507531,116.7172257,39.50637975
廊坊丹凤公园篮球场,体育休闲服务;运动场馆;篮球场馆,80104,北凤道31号附近,河北省,廊坊市,广阳区,116.680181,39.548662,116.6742739,39.5475645
青鸟盛地足球公园(燕郊店),体育休闲服务;运动场馆;足球场,80105,燕顺路首尔甜城西侧A-park广场,河北省,廊坊市,三河市,116.780369,40.002445,116.7742802,40.00123035
空中游泳花园,体育休闲服务;运动场馆;游泳馆,80110,新朝阳购物中心111号,河北省,廊坊市,广阳区,116.724083,39.527611,116.7180748,39.52645265
蔚篮星球少儿篮球学院,体育休闲服务;运动场馆;篮球场馆,80104,新朝阳购物中心二期负一层梦卡琦游乐场隔壁,河北省,廊坊市,广阳区,116.724681,39.526761,116.7186719,39.52560234
星睿体育馆,体育休闲服务;运动场馆;综合体育馆,80101,光明东道与东安路交口东行100米路南,河北省,廊坊市,广阳区,116.739937,39.512926,116.7339097,39.51176129
广阳区全民健身中心游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,解放道格林郡府格林时代广场地下负一层,河北省,廊坊市,广阳区,116.733757,39.51696,116.727736,39.51579721
早安普拉提,体育休闲服务;运动场馆;综合体育馆,80101,四大街南外街A232早安普拉提,河北省,廊坊市,广阳区,116.710302,39.533774,116.7043196,39.53263003
蓄力篮球训练营(际华校区),体育休闲服务;运动场馆;篮球场馆,80104,新华路(三五三四小区东北侧约50米),河北省,廊坊市,广阳区,116.701433,39.542544,116.6954701,39.54141066
速扬篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,3534小区4号楼东侧88米,河北省,廊坊市,广阳区,116.701312,39.541301,116.6953495,39.54016821
河北博艺体育,体育休闲服务;运动场馆;综合体育馆,80101,大王务村王务道,河北省,廊坊市,安次区,116.723005,39.445114,116.7170087,39.44398497
廊坊富力万达嘉华酒店-游泳池,体育休闲服务;运动场馆;游泳馆,80110,金光道16号廊坊万达嘉华酒店5层,河北省,廊坊市,广阳区,116.704665,39.520927,116.698697,39.51979507
星火篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,曙光道星火球馆,河北省,廊坊市,广阳区,116.694307,39.528787,116.6883638,39.52766954
骏驰乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,万向城购物中心1F服务台旁,河北省,廊坊市,广阳区,116.683894,39.536258,116.677978,39.53515708
蓄力篮球训练营(银河校区),体育休闲服务;运动场馆;篮球场馆,80104,光明西道37-3号,河北省,廊坊市,安次区,116.696537,39.511917,116.6905901,39.51080095
傲悦游泳健身中心,体育休闲服务;运动场馆;游泳馆,80110,廊万路锦绣花苑小区16-1-201,河北省,廊坊市,广阳区,116.675979,39.53243,116.6700857,39.53134519
廊坊师范学院-小篮球训练场,体育休闲服务;运动场馆;篮球场馆,80104,廊万路辅路,河北省,廊坊市,安次区,116.675803,39.529337,116.6699106,39.52825345
超越乒乓球活动中心,体育休闲服务;运动场馆;乒乓球馆,80112,永华道106号,河北省,廊坊市,安次区,116.700538,39.504656,116.6945819,39.50353568
兴安国球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,永华道96号,河北省,廊坊市,安次区,116.700393,39.504629,116.6944373,39.50350892
廊坊师范学院东院体育馆,体育休闲服务;运动场馆;综合体育馆,80101,爱民西道100号,河北省,廊坊市,安次区,116.678786,39.524098,116.6728858,39.52301034
廊坊师范学院-网球场,体育休闲服务;运动场馆;网球场,80103,廊坊师范学院,河北省,廊坊市,安次区,116.672643,39.529372,116.6667595,39.5282945
西戈尔乒乓球健身俱乐部(光明西道店),体育休闲服务;运动场馆;乒乓球馆,80112,"第五小学西二百米,新二中斜对面(光明西道奋斗洗车后院)",河北省,廊坊市,安次区,116.687003,39.514086,116.6810812,39.51298608
廊坊师范学院-篮球场,体育休闲服务;运动场馆;篮球场馆,80104,爱民西道100号,河北省,廊坊市,安次区,116.672731,39.528573,116.6668474,39.52749557
蓄力篮球训练中心,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,廊坊市,安次区,116.671754,39.529237,116.6658731,39.52816124
猫力游泳健身(狮子城店),体育休闲服务;运动场馆;健身中心|体育休闲服务;运动场馆;游泳馆,080111|080110,北史家务镇银河南路狮子城商业N1号楼3层,河北省,廊坊市,安次区,116.697084,39.498048,116.6911374,39.49693552
星火篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,第十七中学内,河北省,廊坊市,安次区,116.689873,39.49967,116.6839451,39.49856953
东储温泉滑雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,80106,东储村西北角,河北省,廊坊市,安次区,116.72443,39.405677,116.7184361,39.40456244
首钢京唐公司(游泳馆),体育休闲服务;运动场馆;游泳馆,80110,迁曹线,河北省,唐山市,曹妃甸区,118.524403,38.992351,118.5185194,38.99148654
滑雪场,体育休闲服务;运动场馆;滑雪场,80106,[],河北省,唐山市,乐亭县,118.837759,39.149845,118.8319092,39.14891764
君贤足球俱乐部,体育休闲服务;运动场馆;足球场,80105,繁荣大路唐山海港正宇商务酒店东南侧,河北省,唐山市,乐亭县,118.990709,39.231498,118.9847197,39.23043537
海港体育中心,体育休闲服务;运动场馆;综合体育馆,80101,海港经济开发区海滨路,河北省,唐山市,乐亭县,118.977994,39.231842,118.972054,39.23081648
唐港区体育馆,体育休闲服务;运动场馆;综合体育馆,80101,海港大路西50米,河北省,唐山市,乐亭县,119.00009,39.23819,118.9940623,39.23709522
海港体育馆,体育休闲服务;运动场馆;综合体育馆,80101,海港大路与港欣街交叉口东北角正北方向189米,河北省,唐山市,乐亭县,119.000451,39.238304,118.9944218,39.23720806
昌盛国际酒店-温泉游泳池,体育休闲服务;运动场馆;游泳馆,80110,海港开发区昌盛国际酒店,河北省,唐山市,乐亭县,118.984851,39.23997,118.9788837,39.23892008
唐山君贤足球俱乐部,体育休闲服务;运动场馆;足球场,80105,海港经济开发区唐山海港开发区惠泽小区底商3号楼A段,河北省,唐山市,乐亭县,118.992835,39.247981,118.9868351,39.24690281
北京景山学校曹妃甸分校体育馆,体育休闲服务;运动场馆;综合体育馆,80101,唐山湾生态城北京景山学校曹妃甸分校(新港大道南),河北省,唐山市,曹妃甸区,118.586235,39.171399,118.5804791,39.17053388
弹壳公园篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,垦丰大街唐山市曹妃甸区人民政府西南侧约170米,河北省,唐山市,曹妃甸区,118.458771,39.271672,118.4525998,39.2704562
弹壳公园,体育休闲服务;运动场馆;篮球场馆,80104,垦丰大街38号壹万平方院里,河北省,唐山市,曹妃甸区,118.458772,39.271592,118.4526008,39.27037624
腾翔篮球青训基地,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,唐山市,曹妃甸区,118.458706,39.272594,118.4525344,39.27137755
水一方游泳馆,体育休闲服务;运动场馆;游泳馆,80110,垦丰大街46-1号,河北省,唐山市,曹妃甸区,118.454965,39.272044,118.4487816,39.27081939
星饶篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,迎宾路37号,河北省,唐山市,曹妃甸区,118.458896,39.277815,118.4527244,39.27659622
爱尚游泳,体育休闲服务;运动场馆;游泳馆,80110,唐海镇红赫世家东,河北省,唐山市,曹妃甸区,118.467028,39.281715,118.4608837,39.28051404
足球吧,体育休闲服务;运动场馆;足球场,80105,[],河北省,唐山市,曹妃甸区,118.444826,39.271992,118.4386134,39.27074694
铁馆,体育休闲服务;运动场馆;游泳馆,80110,,河北省,唐山市,曹妃甸区,118.441581,39.270623,118.4353603,39.26937293
铁馆游泳,体育休闲服务;运动场馆;游泳馆,80110,长丰路14号,河北省,唐山市,曹妃甸区,118.440912,39.270969,118.4346896,39.26971761
亮亮轮滑,体育休闲服务;运动场馆;溜冰场,80107,广场街,河北省,唐山市,曹妃甸区,118.453145,39.2796,118.4469551,39.27836744
远南城篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,文化路金色名苑南侧约290米,河北省,唐山市,曹妃甸区,118.463074,39.284981,118.4569155,39.28376842
唐海三星足球俱乐部,体育休闲服务;运动场馆;足球场,80105,广场街247附近,河北省,唐山市,曹妃甸区,118.437226,39.279121,118.4309938,39.27785936
曹妃甸区青少年乒乓球训练基地,体育休闲服务;运动场馆;乒乓球馆,80112,创业大街新立小学,河北省,唐山市,曹妃甸区,118.449589,39.285787,118.4433878,39.2845438
南盐多功能馆,体育休闲服务;运动场馆;综合体育馆,80101,南源路129附近,河北省,唐山市,曹妃甸区,118.207059,39.233535,118.2009035,39.2324277
南盐体育场,体育休闲服务;运动场馆;综合体育馆,80101,南堡经济开发区光明道与南源路交汇处,河北省,唐山市,曹妃甸区,118.208326,39.233933,118.2021734,39.23282725
渤海新区群众体育馆,体育休闲服务;运动场馆;综合体育馆,80101,渤海新区中学东,河北省,沧州市,黄骅市,117.773004,38.276461,117.7668145,38.27577646
渤海国际酒店-游泳馆,体育休闲服务;运动场馆;游泳馆,80110,渤海新区一号路1号渤海国际酒店内,河北省,沧州市,黄骅市,117.765012,38.275765,117.7588128,38.27507495
体育馆,体育休闲服务;运动场馆;综合体育馆,80101,海港路,河北省,沧州市,海兴县,117.491851,38.145538,117.4855978,38.14480761
爱尚乒乓少儿培训,体育休闲服务;运动场馆;乒乓球馆|科教文化服务;培训机构;培训机构,080112|141400,兴平街与海港路交叉路口东南侧(华府嘉苑),河北省,沧州市,海兴县,117.48484,38.144669,117.4785613,38.14391784
海兴县体育馆,体育休闲服务;运动场馆;综合体育馆,80101,海中路育红小学对面,河北省,沧州市,海兴县,117.484595,38.154011,117.4783143,38.15326076
虹双蝶乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,[],河北省,沧州市,海兴县,117.470416,38.138239,117.4640886,38.13744652
齐家务综合体育场,体育休闲服务;运动场馆;综合体育馆,80101,[],河北省,沧州市,黄骅市,117.172298,38.561726,117.1660153,38.56092892
后院游泳馆,体育休闲服务;运动场馆;游泳馆,80110,[],河北省,廊坊市,霸州市,116.783682,39.085159,116.7777097,39.08422455
天翼达篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,堂二里镇12街,河北省,廊坊市,霸州市,116.740915,39.146749,116.7349316,39.14575889
铭斯达篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,S272(廊崔线),河北省,廊坊市,霸州市,116.72529,39.097924,116.7193322,39.09697363
奥琳乒乓球训练中心,体育休闲服务;运动场馆;乒乓球馆,80112,葛渔城镇东街小学西南侧约210米,河北省,廊坊市,安次区,116.850102,39.250542,116.8442197,39.24962261
瀚金佰健身游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,胜华路瀚金佰假日酒店东侧,河北省,廊坊市,霸州市,116.710435,39.085428,116.7045068,39.08450245
胜芳游泳馆,体育休闲服务;运动场馆;游泳馆,80110,芳济道凤凰城东北侧约150米,河北省,廊坊市,霸州市,116.709576,39.085648,116.7036497,39.08472351
瀚金佰游泳健身俱乐部,体育休闲服务;运动场馆;游泳馆,80110,胜芳镇芳济道,河北省,廊坊市,霸州市,116.709575,39.085629,116.7036487,39.08470452
世源保龄球健身俱乐部,体育休闲服务;运动场馆;保龄球馆,80102,东段乡西柳村世源小区底商,河北省,廊坊市,霸州市,116.690222,39.125197,116.6843384,39.12427957
力美乐游泳(广茂店),体育休闲服务;运动场馆;游泳馆,80110,胜芳镇芳清道广茂装饰城四楼,河北省,廊坊市,霸州市,116.699728,39.081419,116.6938252,39.08051203
利达旱冰场,体育休闲服务;运动场馆;溜冰场,80107,胜芳镇北环路杨家道口菜市场对面,河北省,廊坊市,霸州市,116.699886,39.070018,116.6939842,39.06911778
东升篮球生活馆,体育休闲服务;运动场馆;篮球场馆,80104,胜芳镇东升小学西行100米嘉实多小公路北行300米,河北省,廊坊市,霸州市,116.686218,39.078365,116.6803509,39.07748346
东升篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,胜兴路丽华·米兰雅居西侧约100米,河北省,廊坊市,霸州市,116.686328,39.075788,116.6804609,39.07490784
北京博苑胜芳幼儿园,科教文化服务;学校;幼儿园|体育休闲服务;运动场馆;游泳馆,141204|080110,胜德路鸿升社区-北区,河北省,廊坊市,霸州市,116.683133,39.077711,116.6772744,39.07683558
佐渡乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,胜德路香槟花城东北侧约50米,河北省,廊坊市,霸州市,116.683244,39.075379,116.6773854,39.07450481
第什里风筝小镇欢乐雪世界,体育休闲服务;运动场馆;滑雪场,80106,[],河北省,廊坊市,安次区,116.729086,39.299307,116.7230979,39.29823816
青县体育馆,体育休闲服务;运动场馆;综合体育馆,80101,和谐路,河北省,沧州市,青县,116.857232,38.600898,116.8514377,38.60033641
青县游泳馆,体育休闲服务;运动场馆;游泳馆,80110,S021(金海湾往北20米路东),河北省,沧州市,青县,116.820068,38.586264,116.8142104,38.58564024
新航线游泳馆,体育休闲服务;运动场馆;游泳馆,80110,中国石化沧州青县第一加油站(新华东路),河北省,沧州市,青县,116.84169,38.57957,116.8358731,38.57898826
飞人篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,沧州市,青县,117.0277,38.598461,117.0215137,38.59766961
沧州勇士滑雪场,体育休闲服务;运动场馆;滑雪场,80106,大杜庄东南,河北省,沧州市,青县,116.996098,38.564445,116.9900532,38.56375614
康远篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,腾千路,河北省,沧州市,孟村回族自治县,117.107854,38.080056,117.1015533,38.07916291
鑫德篮球体验馆,体育休闲服务;运动场馆;篮球场馆,80104,银河大街1067号,河北省,沧州市,盐山县,117.213788,38.063319,117.2076329,38.06257928
千童之星青少年足球俱乐部,体育休闲服务;运动场馆;足球场,80105,康复路盐山县人民医院东南侧约90米,河北省,沧州市,盐山县,117.227808,38.059249,117.221665,38.05852277
游泳馆,体育休闲服务;运动场馆;游泳馆,80110,[],河北省,沧州市,盐山县,117.243347,38.012551,117.2372128,38.011823
温泉游泳馆,体育休闲服务;运动场馆;游泳馆,80110,[],河北省,沧州市,盐山县,117.24379,38.011149,117.2376559,38.0104208
诚东篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,沧州市开发区于庄子村沧州铁路器材厂对面,河北省,沧州市,沧县,116.924861,38.268258,116.9191001,38.26775421
诚东体育馆,体育休闲服务;运动场馆;综合体育馆,80101,S283华信不锈钢西南侧约90米,河北省,沧州市,沧县,116.924631,38.26852,116.9188705,38.26801647
沧州开发区御园温泉游泳馆,体育休闲服务;运动场馆;游泳馆,80110,兴业路17号,河北省,沧州市,新华区,116.926842,38.280244,116.9210758,38.27973906
优婴良品游泳馆,体育休闲服务;运动场馆;游泳馆,80110,渤海路301号,河北省,沧州市,新华区,116.921671,38.280707,116.9159144,38.28020734
顺泽游泳馆,体育休闲服务;运动场馆;游泳馆,80110,八义庄村,河北省,沧州市,沧县,116.814227,38.205313,116.8084034,38.20469911
SHOWTIME篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,沧州市,沧县,116.87349,38.271323,116.8677526,38.27081548
未来之星篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,沧州市,沧县,116.873493,38.271426,116.8677556,38.27091849
篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,沧州市,新华区,116.870134,38.28219,116.8643923,38.2816795
伊亲婴儿游泳馆,生活服务;婴儿服务场所;婴儿游泳馆|体育休闲服务;运动场馆;游泳馆,072001|080110,黄河路与千童大道交叉口东方世纪城东区11号楼底商15号,河北省,沧州市,新华区,116.881154,38.291821,116.8754194,38.29132244
剑桥篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,沧州市,南皮县,116.98139,37.868139,116.9754917,37.86744408
柒号篮球馆,体育休闲服务;运动场馆;综合体育馆,80101,海河西路(福泰隆装饰城东南侧约100米),河北省,沧州市,运河区,116.837392,38.27091,116.8316033,38.27034663
沧州篮堂会篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,南外环葡香园科技园内南行400米路东,河北省,沧州市,运河区,116.833239,38.268431,116.827443,38.2678597
运河区体育馆篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,向阳街,河北省,沧州市,运河区,116.828818,38.270159,116.8230136,38.26957958
东体篮球运动中心,体育休闲服务;运动场馆;篮球场馆,80104,解放东路37号沧州全民健身活动中心3楼,河北省,沧州市,新华区,116.868588,38.305768,116.8628421,38.30525713
东体游泳馆,体育休闲服务;运动场馆;游泳馆,80110,解放东路37号沧州全民健身活动中心1楼,河北省,沧州市,新华区,116.868757,38.305954,116.8630112,38.30544335
忠承博大乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,中心路捷骅公寓东侧约60米,河北省,沧州市,黄骅市,117.332924,38.365326,117.3265801,38.36454093
大圣亲子体适能运动馆,体育休闲服务;运动场馆;综合体育馆,80101,迎宾大街37号,河北省,沧州市,黄骅市,117.340285,38.369139,117.3339207,38.36833998
沧州交通学院-综合体育馆,体育休闲服务;运动场馆;综合体育馆,80101,[],河北省,沧州市,黄骅市,117.314727,38.38425,117.3084309,38.38349911
乐游游泳馆,体育休闲服务;运动场馆;游泳馆,80110,[],河北省,沧州市,黄骅市,117.320148,38.382802,117.3138373,38.382041
海滨体育馆,体育休闲服务;运动场馆;综合体育馆,80101,学院西路2006(沧州交通学院),河北省,沧州市,黄骅市,117.313577,38.388237,117.3072835,38.38748809
黄骅市职中篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,滕庄子镇北海路1777号,河北省,沧州市,黄骅市,117.309061,38.392475,117.3027789,38.3917341
学院路小学足球场,体育休闲服务;运动场馆;足球场,80105,人民路与幸福大街交叉口南200米,河北省,沧州市,黄骅市,117.324094,38.385063,117.3177721,38.38429442
骅翔篮球(信源商厦店),体育休闲服务;运动场馆;篮球场馆,80104,学院路与建设大街交叉口东北150米信源商厦F4,河北省,沧州市,黄骅市,117.335432,38.383623,117.329079,38.38283277
金仕堡游泳健身会所(宏宇城店),体育休闲服务;运动场馆;游泳馆,80110,宏宇城原售楼部,河北省,沧州市,运河区,116.825576,38.313974,116.8197605,38.31339141
盛源乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,东塑北路西端对面,河北省,沧州市,运河区,116.829451,38.318652,116.8236422,38.31807687
沧州市凯成乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,光明街东90米,河北省,沧州市,运河区,116.849536,38.333107,116.8437611,38.33256874
沧州电业体育馆,体育休闲服务;运动场馆;综合体育馆,80101,永济西路21-1号,河北省,沧州市,运河区,116.840159,38.328341,116.8343687,38.32778607
沧州探乐岛滑雪场,体育休闲服务;运动场馆;滑雪场,80106,北京路狮城公园北门斜对面探乐岛素质教育拓展基地,河北省,沧州市,运河区,116.808772,38.307141,116.8029271,38.30652748
沧州体育馆,体育休闲服务;运动场馆;综合体育馆,80101,南陈屯乡北京路1号,河北省,沧州市,运河区,116.805826,38.305068,116.7999764,38.30444934
沧州渤海国际游泳馆有限公司游泳馆,体育休闲服务;运动场馆;游泳馆,80110,北京路,河北省,沧州市,运河区,116.803722,38.306425,116.7978688,38.3058029
沧州游泳馆,体育休闲服务;运动场馆;游泳馆,80110,南陈屯乡北京路沧州体育馆西北250米,河北省,沧州市,运河区,116.803477,38.306463,116.7976234,38.3058405
沧州体育场,体育休闲服务;运动场馆;综合体育馆,80101,北京路1号,河北省,沧州市,运河区,116.80396,38.309553,116.7981068,38.30893145
网球馆,体育休闲服务;运动场馆;网球场,80103,沧州体育场,河北省,沧州市,运河区,116.80395,38.311521,116.7980966,38.31089953
路人王超凡篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,沧州西客站对过供电公司北侧超凡篮球俱乐部,河北省,沧州市,运河区,116.813034,38.319957,116.8071949,38.31935157
巅峰篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,公安消防特勤中队北路口东行300米(光明街)北侧150米,河北省,沧州市,运河区,116.84955,38.346397,116.8437736,38.345859
